config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,frontal_area_m2,T_static_N,Pshaft_ref_W,Q_ref_Nm,T_over_W_static,h_max_m,flight_time_s,hover_time_s,v_max_up_m_s,v_impact_m_s,rpm_impact,spin_stop_time_s
1560,True,True,4000.0,0.00914,2.2e-05,0.000685,0.1437,0.767386,0.001832,1.602576,5.754074,4.553848,1.330423,3.102384,-6.525476,2097.587519,
1561,True,False,4000.0,0.016384,3.3e-05,0.001382,0.01184,0.650519,0.001553,0.073664,0.0,0.0,0.0,0.0,0.0,4000.0,
1562,True,False,4000.0,0.024325,7.4e-05,0.001207,0.04533,0.75105,0.001793,0.189962,0.0,0.0,0.0,0.0,0.0,4000.0,
1563,True,False,4000.0,0.011961,2.5e-05,0.001018,0.08135,0.697852,0.001666,0.693322,0.0,0.0,0.0,0.0,0.0,4000.0,
1564,True,True,4000.0,0.02388,7.2e-05,0.001646,0.2396,1.394029,0.003328,1.02278,0.001581,0.311625,0.102488,0.011444,-0.033948,3867.478281,
1565,True,True,4000.0,0.005739,1.3e-05,0.000654,0.1285,1.013268,0.002419,2.282544,7.156264,4.151606,1.122805,4.575911,-7.481926,1387.028524,
1566,True,False,4000.0,0.006879,2.4e-05,0.001169,0.0,2.820312,0.006733,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1567,False,False,4000.0,0.005994,1.9e-05,0.001119,,,,,,,,,,,
1568,True,False,4000.0,0.008092,1.4e-05,0.000603,0.04784,0.469563,0.001121,0.602627,0.0,0.0,0.0,0.0,0.0,4000.0,
1569,True,False,4000.0,0.014245,4.9e-05,0.001898,0.0521,0.757333,0.001808,0.372837,0.0,0.0,0.0,0.0,0.0,4000.0,
1570,True,False,4000.0,0.009651,3.1e-05,0.000698,0.08327,0.659734,0.001575,0.879537,0.0,0.0,0.0,0.0,0.0,4000.0,
1571,True,True,4000.0,0.007641,1.8e-05,0.000654,0.1681,0.544124,0.001299,2.242706,25.466104,9.137098,2.867737,8.050953,-9.763251,1547.331896,
1572,True,True,4000.0,0.006591,1.1e-05,0.000597,0.1324,0.616171,0.001471,2.047619,8.244574,4.696204,1.309292,4.562602,-7.921507,1572.49661,
1573,True,True,4000.0,0.010029,2.5e-05,0.001056,0.1321,0.365263,0.000872,1.342669,5.961486,5.882903,1.866029,2.455495,-5.24527,2670.198122,
1574,True,True,4000.0,0.014034,3.4e-05,0.000698,0.3153,1.29308,0.003087,2.290231,25.839952,8.275628,2.362492,8.574906,-12.356895,1432.474363,
1575,True,True,4000.0,0.008181,3.3e-05,0.001194,0.2143,1.765994,0.004216,2.670257,16.289346,6.849068,2.081019,7.185265,-7.858575,1296.705698,
1576,True,False,4000.0,0.021642,7e-05,0.001194,0.05467,0.293634,0.000701,0.257508,0.0,0.0,0.0,0.0,0.0,4000.0,
1577,True,True,4000.0,0.019743,5e-05,0.001797,0.7232,7.648731,0.01826,3.734109,11.793115,4.534766,1.07502,7.603862,-9.772651,811.334248,
1578,True,True,4000.0,0.005161,1.2e-05,0.000641,0.2119,1.092855,0.002609,4.184966,22.072846,7.051458,1.95416,10.580756,-9.20676,840.63371,
1579,True,False,4000.0,0.01244,3.5e-05,0.001156,0.1015,1.172442,0.002799,0.831749,0.0,0.0,0.0,0.0,0.0,4000.0,
1580,True,True,4000.0,0.009206,3.1e-05,0.00071,0.438,2.641032,0.006305,4.850036,37.680126,8.990797,2.431568,14.761838,-11.875142,737.132369,
1581,True,True,4000.0,0.005119,1.5e-05,0.000685,0.1653,0.986041,0.002354,3.291579,19.810795,7.147609,2.100132,8.86779,-8.567187,1061.453435,
1582,True,True,4000.0,0.007804,1.5e-05,0.000629,0.08981,0.404218,0.000965,1.173135,0.311587,1.676694,0.526241,0.427136,-1.176828,3164.179473,
1583,True,False,4000.0,0.006372,1.9e-05,0.000716,0.04153,1.601793,0.003824,0.66443,0.0,0.0,0.0,0.0,0.0,4000.0,
1584,True,True,4000.0,0.004943,1.2e-05,0.000672,0.4496,1.904643,0.004547,9.272081,34.86612,8.779583,2.315816,17.967696,-9.303008,459.127832,
1585,True,True,4000.0,0.011095,3.7e-05,0.001533,0.37,1.406596,0.003358,3.39955,35.841821,11.592774,3.832002,10.951792,-8.359525,1128.305953,
1586,True,True,4000.0,0.018382,6.5e-05,0.001207,0.6451,3.560891,0.008501,3.577421,40.327814,9.909607,2.845496,13.242169,-12.396961,975.833444,
1587,True,True,4000.0,0.010658,3.3e-05,0.001533,0.1397,0.83692,0.001998,1.336083,2.245954,3.512935,1.084963,1.520687,-3.574257,2659.875007,
1588,True,False,4000.0,0.010246,2.8e-05,0.001081,0.0497,1.226897,0.002929,0.494444,0.0,0.0,0.0,0.0,0.0,4000.0,
1589,True,True,4000.0,0.016522,4.7e-05,0.001169,0.6514,3.053628,0.00729,4.018878,39.485525,9.589506,2.705554,13.843031,-12.137723,877.742908,
1590,True,True,4000.0,0.020331,6.7e-05,0.001665,0.3361,1.798248,0.004293,1.685178,11.093766,6.373416,1.925857,4.439715,-7.952993,2018.842409,
1591,True,False,4000.0,0.019534,5.9e-05,0.001609,0.1814,1.40869,0.003363,0.946632,0.0,0.0,0.0,0.0,0.0,4000.0,
1592,True,True,4000.0,0.005017,1.4e-05,0.000641,0.3172,1.142283,0.002727,6.444431,44.600107,11.412625,3.391398,16.664952,-9.328687,650.242132,
1593,False,False,4000.0,0.006264,1.6e-05,0.000666,,,,,,,,,,,
1594,True,False,4000.0,0.011639,2.3e-05,0.001018,0.08792,1.037144,0.002476,0.770011,0.0,0.0,0.0,0.0,0.0,4000.0,
1595,True,True,4000.0,0.012218,4.3e-05,0.001156,0.3452,2.003079,0.004782,2.879978,26.68452,8.617976,2.589709,9.574135,-9.931402,1208.151316,
1596,True,True,4000.0,0.012938,3.1e-05,0.001068,0.2404,1.897941,0.004531,1.894033,5.339365,3.844078,1.058886,3.492529,-6.863092,1693.614494,
1597,True,False,4000.0,0.016475,5.7e-05,0.00159,0.1084,1.146053,0.002736,0.67073,0.0,0.0,0.0,0.0,0.0,4000.0,
1598,False,False,4000.0,0.008801,1.9e-05,0.00066,,,,,,,,,,,
1599,True,False,4000.0,0.009327,2e-05,0.00098,0.06546,0.428932,0.001024,0.715435,0.0,0.0,0.0,0.0,0.0,4000.0,
1600,True,True,4000.0,0.007252,2.3e-05,0.000698,1.046,6.283185,0.015,14.703308,40.404066,8.243777,1.844184,23.757064,-11.331411,293.931282,
1601,True,True,4000.0,0.023676,6.8e-05,0.001898,0.3656,1.395705,0.003332,1.574073,11.624703,6.969312,2.164094,4.215435,-7.722947,2200.949678,
1602,True,False,4000.0,0.027628,8.6e-05,0.001722,0.00697,2.089787,0.004989,0.025717,0.0,0.0,0.0,0.0,0.0,4000.0,
1603,True,True,4000.0,0.016148,4.5e-05,0.001181,0.4204,2.264879,0.005407,2.653787,23.449958,7.696617,2.197198,8.834002,-10.923689,1252.133246,
1604,True,False,4000.0,0.008905,2.4e-05,0.001382,0.06308,0.38118,0.00091,0.722057,0.0,0.0,0.0,0.0,0.0,4000.0,
1605,True,True,4000.0,0.012576,4.6e-05,0.001628,0.4415,1.707351,0.004076,3.578661,41.911212,12.743741,4.23373,11.955126,-8.685181,1088.435353,
1606,False,False,4000.0,0.017703,5.2e-05,0.001571,,,,,,,,,,,
1607,False,False,4000.0,0.010434,3.4e-05,0.001552,,,,,,,,,,,
1608,True,False,4000.0,0.012751,3e-05,0.001031,0.1011,1.084897,0.00259,0.808256,0.0,0.0,0.0,0.0,0.0,4000.0,
1609,True,False,4000.0,0.00999,2.4e-05,0.001006,0.03001,0.569675,0.00136,0.306204,0.0,0.0,0.0,0.0,0.0,4000.0,
1610,True,True,4000.0,0.010677,4.1e-05,0.001219,0.3247,1.225221,0.002925,3.099924,43.549733,13.242577,4.465777,11.395333,-9.041568,1231.267022,
1611,True,True,4000.0,0.018597,7.9e-05,0.002149,0.5726,3.353964,0.008007,3.138686,31.472825,10.047091,3.18689,10.402214,-9.101306,1167.420626,
1612,True,True,4000.0,0.007737,2.9e-05,0.001093,0.2017,0.738484,0.001763,2.657421,35.018161,12.646361,4.412503,9.236502,-7.855518,1426.115749,
1613,True,False,4000.0,0.011914,3.7e-05,0.001822,0.04454,0.441917,0.001055,0.381083,0.0,0.0,0.0,0.0,0.0,4000.0,
1614,True,False,4000.0,0.008545,2.3e-05,0.001043,0.06127,0.731363,0.001746,0.730898,0.0,0.0,0.0,0.0,0.0,4000.0,
1615,True,False,4000.0,0.015657,5.6e-05,0.001207,0.105,2.047062,0.004887,0.683616,0.0,0.0,0.0,0.0,0.0,4000.0,
1616,True,False,4000.0,0.006076,1.5e-05,0.000647,0.0,0.485062,0.001158,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1617,True,False,4000.0,0.014997,4.1e-05,0.001772,0.09114,0.552083,0.001318,0.619484,0.0,0.0,0.0,0.0,0.0,4000.0,
1618,True,True,4000.0,0.006567,1.6e-05,0.000993,0.2907,1.217681,0.002907,4.51269,26.366887,8.428442,2.504612,11.461027,-8.372965,838.448234,
1619,True,False,4000.0,0.007868,1.7e-05,0.001006,0.06946,0.285675,0.000682,0.899883,0.0,0.0,0.0,0.0,0.0,4000.0,
1620,True,True,4000.0,0.01149,2.1e-05,0.000622,0.1663,0.752726,0.001797,1.475403,3.282329,3.648303,1.065865,2.148951,-5.084224,2310.25123,
1621,True,True,4000.0,0.01828,6.4e-05,0.001684,0.292,1.570796,0.00375,1.628331,10.359384,6.383476,1.960868,4.128727,-7.411868,2111.826325,
1622,True,True,4000.0,0.008531,2.4e-05,0.001068,0.08756,0.286513,0.000684,1.04628,0.035046,1.03889,0.339937,0.076348,-0.223644,3739.078408,
1623,True,False,4000.0,0.014933,4.2e-05,0.001458,0.1107,1.479062,0.003531,0.755682,0.0,0.0,0.0,0.0,0.0,4000.0,
1624,True,False,4000.0,0.009786,3.1e-05,0.001181,0.0,0.320024,0.000764,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1625,True,False,4000.0,0.012146,2.4e-05,0.00098,0.01161,0.580985,0.001387,0.09744,0.0,0.0,0.0,0.0,0.0,4000.0,
1626,True,True,4000.0,0.007059,1.9e-05,0.001081,0.07553,0.29531,0.000705,1.090708,0.153562,1.581545,0.50958,0.221122,-0.630644,3517.37118,
1627,False,False,4000.0,0.015503,6.1e-05,0.002023,,,,,,,,,,,
1628,True,False,4000.0,0.011997,6e-05,0.001722,0.04262,1.524301,0.003639,0.362131,0.0,0.0,0.0,0.0,0.0,4000.0,
1629,True,True,4000.0,0.006107,1.3e-05,0.000629,0.3816,1.526395,0.003644,6.369756,34.837295,8.61168,2.300282,15.75061,-10.506502,598.262781,
1630,True,False,4000.0,0.016595,6e-05,0.001684,0.08275,0.293215,0.0007,0.508288,0.0,0.0,0.0,0.0,0.0,4000.0,
1631,True,False,4000.0,0.013641,3.4e-05,0.001081,0.02289,0.772413,0.001844,0.171052,0.0,0.0,0.0,0.0,0.0,4000.0,
1632,True,False,4000.0,0.006192,1.8e-05,0.000704,0.0,1.986743,0.004743,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1633,True,False,4000.0,0.006768,2.5e-05,0.000698,0.0,1.57331,0.003756,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1634,True,False,4000.0,0.010425,2.8e-05,0.000704,0.08659,0.902265,0.002154,0.846676,0.0,0.0,0.0,0.0,0.0,4000.0,
1635,True,False,4000.0,0.007728,1.7e-05,0.000993,0.04498,0.322118,0.000769,0.59332,0.0,0.0,0.0,0.0,0.0,4000.0,
1636,True,True,4000.0,0.025824,7.7e-05,0.001219,0.2552,3.020118,0.00721,1.007377,1.3e-05,0.049617,0.016484,0.000596,-0.001781,3956.183213,
1637,True,True,4000.0,0.012009,2.7e-05,0.001068,0.2027,0.57554,0.001374,1.720598,16.592541,8.164044,2.603226,5.380546,-8.333745,2023.344572,
1638,True,True,4000.0,0.005531,1.6e-05,0.001068,0.2224,0.965097,0.002304,4.098918,26.084218,9.361032,2.984903,10.364538,-7.26935,951.409905,
1639,True,False,4000.0,0.016205,3.4e-05,0.001031,0.02459,0.351021,0.000838,0.154682,0.0,0.0,0.0,0.0,0.0,4000.0,
1640,True,True,4000.0,0.010435,2.2e-05,0.001018,0.1283,0.675233,0.001612,1.253308,0.718744,2.170387,0.666696,0.769513,-2.025732,2882.68053,
1641,True,True,4000.0,0.00575,2.2e-05,0.001169,0.1219,0.928655,0.002217,2.160906,10.697825,6.044212,1.907105,5.075446,-6.255133,1611.260444,
1642,True,True,4000.0,0.015105,4e-05,0.000698,0.5289,2.905345,0.006936,3.569377,34.413632,8.254605,2.122219,12.626881,-14.419296,899.943752,
1643,True,True,4000.0,0.004785,1.3e-05,0.001031,0.1044,0.257611,0.000615,2.224294,24.915333,12.045085,4.403796,6.6749,-6.018903,1709.977225,
1644,True,False,4000.0,0.022533,5.9e-05,0.001496,0.1158,0.562973,0.001344,0.523876,0.0,0.0,0.0,0.0,0.0,4000.0,
1645,False,False,4000.0,0.009455,2.1e-05,0.00066,,,,,,,,,,,
1646,True,True,4000.0,0.009985,2.8e-05,0.001458,0.1829,0.588106,0.001404,1.867169,17.756275,8.941115,3.030127,5.646658,-6.963294,1924.074788,
1647,True,False,4000.0,0.011037,2.3e-05,0.000622,0.0288,0.503493,0.001202,0.266001,0.0,0.0,0.0,0.0,0.0,4000.0,
1648,True,True,4000.0,0.018033,4.1e-05,0.001068,0.3528,1.942761,0.004638,1.99426,11.053615,5.472045,1.51646,5.195376,-9.363564,1613.170313,
1649,True,True,4000.0,0.008857,2.5e-05,0.000679,0.1911,1.37141,0.003274,2.199352,11.796009,5.485299,1.520133,5.713625,-9.232874,1460.091799,
1650,True,True,4000.0,0.02197,5.4e-05,0.001458,0.6008,3.264324,0.007793,2.787657,21.755327,7.060028,1.932963,8.845319,-11.405339,1161.673817,
1651,True,True,4000.0,0.015804,4.1e-05,0.000704,0.265,1.498749,0.003578,1.709255,8.534254,5.210595,1.4788,4.043486,-8.428464,1923.321923,
1652,True,True,4000.0,0.015164,3.9e-05,0.001156,0.2675,2.243097,0.005355,1.798179,4.683886,3.701689,1.025844,3.140315,-6.468283,1798.843444,
1653,True,False,4000.0,0.015979,2.8e-05,0.000616,0.05606,0.185145,0.000442,0.357621,0.0,0.0,0.0,0.0,0.0,4000.0,
1654,False,False,4000.0,0.014888,5.3e-05,0.001552,,,,,,,,,,,
1655,True,False,4000.0,0.014274,4e-05,0.001169,0.1109,1.099139,0.002624,0.79198,0.0,0.0,0.0,0.0,0.0,4000.0,
1656,True,False,4000.0,0.026025,8.7e-05,0.002074,0.0,1.006566,0.002403,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1657,True,False,4000.0,0.022233,4.8e-05,0.001068,0.1197,0.921115,0.002199,0.548819,0.0,0.0,0.0,0.0,0.0,4000.0,
1658,True,True,4000.0,0.009136,2.6e-05,0.001093,0.4201,1.796991,0.00429,4.687593,34.828295,9.731132,2.891722,13.332964,-9.439947,815.985935,
1659,True,False,4000.0,0.01202,2.6e-05,0.001043,0.08365,0.23164,0.000553,0.70942,0.0,0.0,0.0,0.0,0.0,4000.0,
1660,True,True,4000.0,0.006774,1.7e-05,0.001018,0.09104,0.641723,0.001532,1.37002,1.391869,2.626541,0.793662,1.256024,-3.032492,2559.16743,
1661,True,True,4000.0,0.004932,1.5e-05,0.000672,0.1031,0.32128,0.000767,2.130818,26.186949,10.941748,3.781205,7.27269,-7.569021,1720.677514,
1662,True,True,4000.0,0.007663,2e-05,0.001068,0.2059,0.892212,0.00213,2.739064,20.952922,8.106911,2.544406,8.07143,-8.090352,1297.937991,
1663,True,False,4000.0,0.010643,2.7e-05,0.001364,0.0,1.568702,0.003745,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1664,True,True,4000.0,0.017017,4.4e-05,0.001496,0.2603,1.619386,0.003866,1.559292,4.38317,4.062044,1.193522,2.631518,-5.680133,2168.750313,
1665,True,False,4000.0,0.014718,2.6e-05,0.000993,0.01553,0.815976,0.001948,0.107557,0.0,0.0,0.0,0.0,0.0,4000.0,
1666,True,True,4000.0,0.010776,2.1e-05,0.000616,0.1887,0.802153,0.001915,1.7851,9.819015,5.507852,1.572358,4.482941,-8.673704,1840.554176,
1667,True,True,4000.0,0.010102,3.9e-05,0.001169,0.1041,0.592714,0.001415,1.050432,0.027764,0.887004,0.290238,0.070873,-0.207291,3717.167616,
1668,True,True,4000.0,0.011013,2.7e-05,0.001382,0.2937,1.125947,0.002688,2.718552,23.626206,8.673814,2.736813,8.511011,-8.509624,1310.608862,
1669,True,True,4000.0,0.009762,2.4e-05,0.001018,0.2305,0.970962,0.002318,2.407007,20.492145,7.866417,2.403262,7.610261,-9.028389,1429.721879,
1670,True,True,4000.0,0.016399,5.3e-05,0.001646,0.1809,0.908549,0.002169,1.124496,0.306755,1.931833,0.615994,0.363154,-1.018288,3364.523522,
1671,True,False,4000.0,0.01657,6.3e-05,0.001646,0.1488,0.868755,0.002074,0.915401,0.0,0.0,0.0,0.0,0.0,4000.0,
1672,True,True,4000.0,0.013298,3.9e-05,0.001477,0.4986,2.338183,0.005582,3.822023,31.30544,9.23051,2.773776,11.688765,-9.597592,957.755452,
1673,True,False,4000.0,0.020389,4.6e-05,0.001093,0.01503,0.215723,0.000515,0.075144,0.0,0.0,0.0,0.0,0.0,4000.0,
1674,True,True,4000.0,0.010244,2.5e-05,0.001018,0.2491,0.880903,0.002103,2.478718,25.755678,9.077625,2.849071,8.527093,-9.352298,1415.806205,
1675,True,False,4000.0,0.007993,1.6e-05,0.000597,0.06578,0.164201,0.000392,0.838869,0.0,0.0,0.0,0.0,0.0,4000.0,
1676,True,True,4000.0,0.011673,2.1e-05,0.00061,0.1989,0.66895,0.001597,1.736895,11.172485,6.016189,1.737564,4.658683,-9.049129,1908.14863,
1677,True,False,4000.0,0.01496,4.8e-05,0.001169,0.06069,1.921817,0.004588,0.413549,0.0,0.0,0.0,0.0,0.0,4000.0,
1678,True,True,4000.0,0.012752,4.7e-05,0.001665,0.2854,1.110029,0.00265,2.281386,27.943829,10.948488,3.746978,7.895938,-7.913035,1607.183107,
1679,True,True,4000.0,0.008323,2.8e-05,0.001181,0.1742,0.878808,0.002098,2.13364,17.168887,7.92805,2.567682,6.278137,-7.465576,1653.121244,
1680,True,False,4000.0,0.028773,8.5e-05,0.001973,0.07366,1.203858,0.002874,0.260964,0.0,0.0,0.0,0.0,0.0,4000.0,
1681,True,False,4000.0,0.022093,6.1e-05,0.001609,0.0,1.871133,0.004467,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1682,True,False,4000.0,0.01706,4.3e-05,0.001747,0.04191,1.204277,0.002875,0.250414,0.0,0.0,0.0,0.0,0.0,4000.0,
1683,True,True,4000.0,0.0057,1.5e-05,0.000672,0.5272,4.197168,0.01002,9.42821,21.950519,5.830607,1.275141,14.916692,-10.052782,383.760677,
1684,True,True,4000.0,0.031766,9.1e-05,0.001684,0.8486,4.905073,0.01171,2.723152,25.95178,7.730745,2.116598,9.55118,-12.622792,1185.656127,
1685,True,True,4000.0,0.010801,3.4e-05,0.001797,0.1623,0.887605,0.002119,1.531719,5.854474,5.112798,1.61322,2.888677,-5.295638,2282.024977,
1686,True,False,4000.0,0.005821,1.2e-05,0.000635,0.03235,0.349764,0.000835,0.566545,0.0,0.0,0.0,0.0,0.0,4000.0,
1687,True,True,4000.0,0.008843,2.2e-05,0.001006,0.2357,1.288891,0.003077,2.71695,17.055994,6.650886,1.931977,7.575638,-8.879252,1239.499369,
1688,True,False,4000.0,0.012148,4.3e-05,0.001181,0.02332,0.697434,0.001665,0.195689,0.0,0.0,0.0,0.0,0.0,4000.0,
1689,True,False,4000.0,0.010544,2.5e-05,0.001056,0.07963,0.621616,0.001484,0.769823,0.0,0.0,0.0,0.0,0.0,4000.0,
1690,True,False,4000.0,0.012647,3.3e-05,0.001382,0.06633,0.475847,0.001136,0.534611,0.0,0.0,0.0,0.0,0.0,4000.0,
1691,True,False,4000.0,0.017391,6e-05,0.001665,0.1589,1.57708,0.003765,0.93141,0.0,0.0,0.0,0.0,0.0,4000.0,
1692,True,True,4000.0,0.007256,2e-05,0.001093,0.1523,0.423906,0.001012,2.139682,25.757035,11.129792,3.901931,7.113193,-7.189702,1727.108446,
1693,True,False,4000.0,0.009984,3.3e-05,0.001514,0.03492,1.525557,0.003642,0.356537,0.0,0.0,0.0,0.0,0.0,4000.0,
1694,False,False,4000.0,0.013741,5.6e-05,0.001998,,,,,,,,,,,
1695,True,False,4000.0,0.013397,2.5e-05,0.000622,0.1206,0.638791,0.001525,0.917648,0.0,0.0,0.0,0.0,0.0,4000.0,
1696,True,False,4000.0,0.014002,4e-05,0.001514,0.07817,1.182077,0.002822,0.569095,0.0,0.0,0.0,0.0,0.0,4000.0,
1697,True,True,4000.0,0.021792,6.2e-05,0.00159,0.2557,0.832313,0.001987,1.196091,1.804253,3.866825,1.220083,1.081573,-2.84648,3085.103297,
1698,False,False,4000.0,0.004875,1.5e-05,0.001106,,,,,,,,,,,
1699,True,True,4000.0,0.008766,2.4e-05,0.001018,0.1693,0.50433,0.001204,1.968691,23.167604,9.940943,3.335775,6.726499,-7.996302,1821.737409,
1700,True,True,4000.0,0.016305,6.5e-05,0.00235,0.3964,2.803976,0.006694,2.478265,17.416773,7.428678,2.319137,7.028346,-7.76474,1412.703079,
1701,True,True,4000.0,0.006761,2.2e-05,0.000679,0.1107,1.411203,0.003369,1.669093,2.53736,2.859766,0.806846,2.164797,-4.74902,1968.335344,
1702,True,True,4000.0,0.018449,6.2e-05,0.001219,0.2925,1.048454,0.002503,1.616141,18.520123,8.863365,2.811418,5.395106,-9.085846,2158.038414,
1703,True,True,4000.0,0.016092,3.6e-05,0.001056,0.2115,0.658059,0.001571,1.339804,4.528976,4.951714,1.521061,2.17297,-5.144615,2647.290109,
1704,True,False,4000.0,0.022791,7.1e-05,0.001684,0.2181,0.740159,0.001767,0.975486,0.0,0.0,0.0,0.0,0.0,4000.0,
1705,True,False,4000.0,0.027338,0.000106,0.002174,0.0,2.173982,0.00519,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1706,True,True,4000.0,0.021158,6.1e-05,0.001898,0.6941,4.247433,0.01014,3.344049,23.885991,7.423538,2.069668,10.014582,-10.449645,1009.693838,
1707,True,True,4000.0,0.005329,1.3e-05,0.000993,0.1059,0.893469,0.002133,2.0259,4.797368,3.662781,1.03952,3.433863,-5.739663,1609.908744,
1708,True,True,4000.0,0.012265,3.9e-05,0.001181,0.6636,3.821852,0.009124,5.515372,35.227514,8.798298,2.394195,14.923691,-10.742208,674.575059,
1709,True,False,4000.0,0.01783,6.3e-05,0.001684,0.03027,1.778979,0.004247,0.173058,0.0,0.0,0.0,0.0,0.0,4000.0,
1710,True,False,4000.0,0.018462,6.3e-05,0.001194,0.04176,0.528625,0.001262,0.230578,0.0,0.0,0.0,0.0,0.0,4000.0,
1711,True,True,4000.0,0.01752,4.8e-05,0.001156,0.2702,1.885374,0.004501,1.572116,4.173215,3.884068,1.121776,2.604376,-5.80912,2132.738584,
1712,True,True,4000.0,0.017472,6.6e-05,0.001684,0.4772,3.255528,0.007772,2.784148,23.292742,7.937918,2.358847,8.871281,-9.751066,1231.362604,
1713,True,True,4000.0,0.011407,2.5e-05,0.001364,0.1497,1.191711,0.002845,1.337716,0.708813,1.917104,0.576091,0.867027,-2.207338,2632.084345,
1714,True,True,4000.0,0.005242,1e-05,0.000622,0.05565,0.237923,0.000568,1.082125,0.0476,0.920674,0.296645,0.117515,-0.338533,3557.676538,
1715,True,False,4000.0,0.020559,6e-05,0.001207,0.1517,1.187103,0.002834,0.752151,0.0,0.0,0.0,0.0,0.0,4000.0,
1716,False,False,4000.0,0.019422,4.1e-05,0.000666,,,,,,,,,,,
1717,True,False,4000.0,0.019264,5.7e-05,0.001181,0.1072,2.197439,0.005246,0.567244,0.0,0.0,0.0,0.0,0.0,4000.0,
1718,True,True,4000.0,0.003278,7e-06,0.000635,0.1208,1.02374,0.002444,3.75672,9.877815,4.494613,1.185557,6.882739,-7.196195,878.56419,
1719,True,False,4000.0,0.014361,3.9e-05,0.000698,0.06556,1.342926,0.003206,0.465354,0.0,0.0,0.0,0.0,0.0,4000.0,
1720,True,False,4000.0,0.01624,5.1e-05,0.001533,0.0,1.381463,0.003298,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
1721,True,True,4000.0,0.011306,5.9e-05,0.001722,0.4635,1.64787,0.003934,4.178968,61.988209,18.539272,6.499578,13.613972,-8.05389,1007.516234,
1722,True,True,4000.0,0.005435,2.2e-05,0.001156,0.2429,1.022484,0.002441,4.555489,36.734919,12.831118,4.327022,11.66768,-6.925365,917.124702,
1723,True,True,4000.0,0.00874,2e-05,0.001345,0.2643,1.077776,0.002573,3.082607,21.229004,8.034985,2.508418,8.599639,-7.880435,1170.157518,
1724,True,False,4000.0,0.010772,4e-05,0.00159,0.08174,0.791262,0.001889,0.773507,0.0,0.0,0.0,0.0,0.0,4000.0,
1725,True,True,4000.0,0.012888,5.2e-05,0.001684,0.1687,0.430189,0.001027,1.334296,12.019393,9.42839,3.258225,3.244441,-5.529377,2764.169556,
1726,True,True,4000.0,0.007563,1.9e-05,0.000993,0.2271,0.800478,0.001911,3.060926,28.723258,9.805531,3.143008,9.724442,-8.489178,1202.499133,
1727,True,False,4000.0,0.007676,2.4e-05,0.001169,0.07329,1.756779,0.004194,0.973346,0.0,0.0,0.0,0.0,0.0,4000.0,
1728,True,True,4000.0,0.004733,1.1e-05,0.000603,0.06984,0.177186,0.000423,1.504243,10.363266,7.22357,2.363639,3.680281,-6.255048,2365.868311,
1729,True,True,4000.0,0.010039,2.3e-05,0.001056,0.2221,0.895144,0.002137,2.255304,18.062556,7.44948,2.275884,6.903116,-8.774041,1515.380523,
1730,False,False,4000.0,0.00852,3.3e-05,0.001119,,,,,,,,,,,
1731,True,False,4000.0,0.018664,7.2e-05,0.001684,0.09159,2.194088,0.005238,0.500222,0.0,0.0,0.0,0.0,0.0,4000.0,
1732,True,True,4000.0,0.016573,5.3e-05,0.001181,0.4094,1.523463,0.003637,2.518152,38.545705,11.23051,3.562265,10.445446,-11.088104,1404.732084,
1733,True,False,4000.0,0.005565,2.3e-05,0.001194,0.04182,0.095086,0.000227,0.766039,0.0,0.0,0.0,0.0,0.0,4000.0,
1734,True,False,4000.0,0.013328,3.7e-05,0.001131,0.06668,0.689056,0.001645,0.509972,0.0,0.0,0.0,0.0,0.0,4000.0,
1735,True,False,4000.0,0.014606,3.2e-05,0.001345,0.09503,0.264313,0.000631,0.663219,0.0,0.0,0.0,0.0,0.0,4000.0,
1736,True,True,4000.0,0.009164,2.2e-05,0.001068,0.2154,0.682773,0.00163,2.395925,25.786636,9.653163,3.142516,8.14229,-8.543261,1495.53989,
1737,False,False,4000.0,0.010272,3.5e-05,0.001119,,,,,,,,,,,
1738,False,False,4000.0,0.007656,2.4e-05,0.001119,,,,,,,,,,,
1739,True,False,4000.0,0.008609,2.5e-05,0.001156,0.04825,0.801734,0.001914,0.571327,0.0,0.0,0.0,0.0,0.0,4000.0,
1740,True,True,4000.0,0.00752,2e-05,0.000672,0.4386,2.535894,0.006054,5.94518,32.046383,7.872282,2.010783,14.938582,-11.233629,605.628483,
1741,True,False,4000.0,0.005584,1.1e-05,0.000597,0.0496,0.412596,0.000985,0.905435,0.0,0.0,0.0,0.0,0.0,4000.0,
1742,True,False,4000.0,0.008802,2.3e-05,0.001018,0.05078,0.171322,0.000409,0.588087,0.0,0.0,0.0,0.0,0.0,4000.0,
1743,False,False,4000.0,0.007778,2.1e-05,0.001119,,,,,,,,,,,
