config_id,qprop_ok,V,rpm,Dbeta,T,Q,Pshaft,CT,CP,FOM,eff_aero,cl_avg,cd_avg
242,True,0.0,4000.0,0.0,0.06586,0.003114,1.304,0.00527,0.003195,0.0599,0.24294,0.0608,0.04592
243,True,0.0,4000.0,0.0,0.2874,0.003153,1.321,0.04225,0.006916,0.62747,1.16392,0.5017,0.02815
244,True,0.0,4000.0,0.0,0.07088,0.001523,0.6379,0.009818,0.003102,0.15681,0.4616,0.1012,0.03583
245,True,0.0,4000.0,0.0,0.04046,0.003657,1.532,0.003787,0.004564,0.02553,0.13764,0.0289,0.04283
246,True,0.0,4000.0,0.0,0.2496,0.002881,1.207,0.02466,0.003846,0.50323,1.00459,0.2671,0.02585
247,True,0.0,4000.0,0.0,0.2416,0.00287,1.202,0.04265,0.007917,0.55642,1.07369,0.275,0.02125
248,True,0.0,4000.0,0.0,0.254,0.003486,1.46,0.02032,0.003576,0.40518,0.86894,0.2006,0.02798
249,True,0.0,4000.0,0.0,0.3891,0.003985,1.669,0.048,0.007023,0.74882,1.30886,0.3835,0.008915
250,True,0.0,4000.0,0.0,0.2848,0.002374,0.9946,0.03946,0.004837,0.81002,1.37966,0.2657,0.005271
251,True,0.0,4000.0,0.0,0.06724,0.000792,0.3316,0.0105,0.001872,0.28716,0.69128,0.093,0.01427
252,True,0.0,4000.0,0.0,0.02375,0.001129,0.4728,0.003103,0.002138,0.04044,0.18697,0.0272,0.02324
253,True,0.0,4000.0,0.0,0.2808,0.002787,1.168,0.05279,0.008318,0.72888,1.2859,0.6141,0.01574
254,True,0.0,4000.0,0.0,0.01579,0.002018,0.8455,0.001948,0.003557,0.01208,0.0836,0.0244,0.05694
255,True,0.0,4000.0,0.0,0.104,0.003518,1.473,0.009739,0.00439,0.10943,0.36325,0.0729,0.0367
256,True,0.0,4000.0,0.0,0.03515,0.002819,1.181,0.003121,0.003293,0.02646,0.141,0.049,0.06445
257,True,0.0,4000.0,0.0,0.08407,0.002423,1.015,0.01236,0.005316,0.1292,0.40578,0.0648,0.03048
258,True,0.0,4000.0,0.0,1.14,0.02028,8.495,0.09603,0.02219,0.67073,1.2161,1.3729,0.05789
259,True,0.0,4000.0,0.0,0.09272,0.003732,1.563,0.00868,0.004658,0.08681,0.31121,0.0852,0.0541
260,True,0.0,4000.0,0.0,0.2765,0.003385,1.418,0.02455,0.003954,0.48629,0.98181,0.3906,0.03281
261,True,0.0,4000.0,0.0,0.4594,0.00563,2.358,0.07623,0.01437,0.73227,1.2897,0.6071,0.01036
262,True,0.0,4000.0,0.0,0.08607,0.00212,0.8882,0.01841,0.007436,0.16799,0.48324,0.096,0.04008
263,True,0.0,4000.0,0.0,0.1165,0.001338,0.5604,0.02335,0.004325,0.41252,0.87962,0.2603,0.03992
264,True,0.0,4000.0,0.0,0.08322,0.001993,0.835,0.006659,0.002045,0.13286,0.41331,0.0719,0.02676
265,True,0.0,4000.0,0.0,0.1003,0.001736,0.7271,0.01664,0.004431,0.24226,0.61681,0.2444,0.06606
266,False,,,,,,,,,,,,
267,True,0.0,4000.0,0.0,0.1552,0.000831,0.3483,0.01452,0.001038,0.84365,1.41634,0.2153,0.001595
268,True,0.0,4000.0,0.0,-0.03033,0.002629,1.101,-0.002556,0.002877,,,-0.0358,0.05343
269,True,0.0,4000.0,0.0,0.2664,0.005112,2.141,0.01926,0.00462,0.28936,0.69432,0.1596,0.03363
270,True,0.0,4000.0,0.0,0.2466,0.004284,1.795,0.04092,0.01094,0.37832,0.83034,0.3738,0.06791
271,False,,,,,,,,,,,,
272,True,0.0,4000.0,0.0,0.01847,0.0023,0.9634,0.002884,0.00544,0.01423,0.09324,0.0219,0.05278
273,True,0.0,4000.0,0.0,0.1854,0.001506,0.6308,0.02568,0.003068,0.67082,1.21626,0.1395,0.005791
274,True,0.0,4000.0,0.0,0.2399,0.002928,1.227,0.04511,0.008739,0.5479,1.06324,0.4531,0.04333
275,False,,,,,,,,,,,,
276,True,0.0,4000.0,0.0,-0.2679,0.004555,1.908,-0.02794,0.006508,,,-0.2202,0.05728
277,True,0.0,4000.0,0.0,0.3425,0.003013,1.262,0.02886,0.003297,0.7435,1.30282,0.299,0.008454
278,True,0.0,4000.0,0.0,0.1217,0.000854,0.3579,0.0108,0.000998,0.5626,1.08144,0.1175,0.004771
279,True,0.0,4000.0,0.0,0.4483,0.005595,2.344,0.08985,0.01809,0.74447,1.30384,0.6558,0.01058
280,True,0.0,4000.0,0.0,0.2196,0.004824,2.021,0.0195,0.005636,0.2415,0.61573,0.162,0.04565
281,True,0.0,4000.0,0.0,0.05837,0.001751,0.7333,0.005182,0.002045,0.09121,0.32164,0.0356,0.01831
282,True,0.0,4000.0,0.0,0.107,0.00219,0.9174,0.008133,0.002108,0.17407,0.49469,0.0667,0.01633
283,True,0.0,4000.0,0.0,0.05094,0.000873,0.3658,0.009578,0.002606,0.17982,0.50578,0.1052,0.03162
284,True,0.0,4000.0,0.0,0.1967,0.003153,1.321,0.02725,0.006423,0.35006,0.78863,0.2288,0.04341
285,True,0.0,4000.0,0.0,0.06512,0.000812,0.3399,0.006432,0.001083,0.23814,0.6099,0.0609,0.007436
286,True,0.0,4000.0,0.0,0.06632,0.000595,0.2491,0.01171,0.00164,0.38615,0.84203,0.1181,0.01226
287,True,0.0,4000.0,0.0,0.04511,0.002681,1.123,0.005894,0.005078,0.04457,0.1995,0.0518,0.05562
288,True,0.0,4000.0,0.0,0.1494,0.001332,0.5581,0.03196,0.004672,0.6114,1.14359,0.2228,0.01311
289,True,0.0,4000.0,0.0,0.1054,0.002304,0.965,0.008012,0.002218,0.16179,0.47109,0.062,0.02119
290,True,0.0,4000.0,0.0,-0.1063,0.001416,0.5933,-0.02132,0.004579,,,-0.1472,0.03599
291,True,0.0,4000.0,0.0,0.08187,0.001061,0.4443,0.01445,0.002926,0.29694,0.70635,0.163,0.03199
292,True,0.0,4000.0,0.0,0.08086,0.001417,0.5934,0.007987,0.001891,0.18874,0.5223,0.1682,0.04066
293,True,0.0,4000.0,0.0,0.1319,0.001163,0.4873,0.01828,0.00237,0.52108,1.02836,0.2917,0.02032
294,True,0.0,4000.0,0.0,0.3448,0.004048,1.696,0.03227,0.005052,0.57373,1.09603,0.352,0.02115
295,True,0.0,4000.0,0.0,0.07251,0.002868,1.201,0.01203,0.007322,0.09015,0.31904,0.0826,0.05545
296,False,,,,,,,,,,,,
297,True,0.0,4000.0,0.0,0.3886,0.004301,1.802,0.08882,0.01638,0.80759,1.37711,0.606,0.008058
298,True,0.0,4000.0,0.0,0.419,0.004117,1.725,0.03922,0.005139,0.75564,1.31701,0.3885,0.01118
299,True,0.0,4000.0,0.0,0.1825,0.001635,0.6848,0.01621,0.00191,0.53996,1.053,0.2576,0.01575
300,True,0.0,4000.0,0.0,0.07049,0.001138,0.4766,0.009765,0.002318,0.20815,0.55752,0.1005,0.0277
301,True,0.0,4000.0,0.0,0.1254,0.000897,0.3755,0.02359,0.002676,0.67661,1.22388,0.2563,0.00777
302,True,0.0,4000.0,0.0,0.1445,0.00149,0.6243,0.01888,0.002823,0.45962,0.94521,0.2817,0.0287
303,False,,,,,,,,,,,,
304,True,0.0,4000.0,0.0,0.04585,0.001124,0.4709,0.003863,0.00123,0.0976,0.3365,0.0581,0.02199
305,False,,,,,,,,,,,,
306,False,,,,,,,,,,,,
307,True,0.0,4000.0,0.0,0.08024,0.002591,1.085,0.008369,0.003701,0.10344,0.34978,0.0669,0.03617
308,True,0.0,4000.0,0.0,0.06515,0.002402,1.006,0.01081,0.006132,0.09166,0.32267,0.1204,0.07989
309,True,0.0,4000.0,0.0,0.1342,0.001197,0.5013,0.01753,0.002267,0.5123,1.01581,0.163,0.01178
310,True,0.0,4000.0,0.0,0.09081,0.001846,0.7734,0.009471,0.002638,0.17471,0.49607,0.0744,0.02199
311,True,0.0,4000.0,0.0,0.3367,0.004636,1.942,0.03512,0.006623,0.49675,0.99583,0.2517,0.02314
312,True,0.0,4000.0,0.0,0.1144,0.003205,1.342,0.01899,0.008181,0.15989,0.46772,0.0995,0.04442
313,True,0.0,4000.0,0.0,0.04384,0.001222,0.5118,0.008788,0.003951,0.10427,0.35163,0.0874,0.04814
314,True,0.0,4000.0,0.0,-0.2053,0.004997,2.093,-0.01922,0.006237,,,-0.1948,0.08005
315,True,0.0,4000.0,0.0,0.2004,0.001812,0.7592,0.03128,0.004287,0.64534,1.18531,0.276,0.01573
316,True,0.0,4000.0,0.0,0.02962,0.0004,0.1678,0.004354,0.000879,0.16344,0.47464,0.0321,0.006594
317,True,0.0,4000.0,0.0,0.1659,0.002502,1.048,0.02753,0.006388,0.35755,0.79964,0.1464,0.02772
318,True,0.0,4000.0,0.0,0.01407,0.001476,0.6181,0.003009,0.005175,0.01595,0.10057,0.0291,0.06338
319,True,0.0,4000.0,0.0,0.2625,0.002132,0.8932,0.04936,0.006364,0.86148,1.43733,0.3785,0.001904
320,True,0.0,4000.0,0.0,0.05158,0.000693,0.2901,0.008052,0.001638,0.22053,0.57947,0.1134,0.02512
321,True,0.0,4000.0,0.0,0.03218,0.002277,0.9538,0.006451,0.007362,0.03519,0.17046,0.0526,0.07185
322,True,0.0,4000.0,0.0,0.4302,0.005508,2.307,0.04027,0.006874,0.58781,1.11389,0.5123,0.03208
323,True,0.0,4000.0,0.0,0.02723,0.001086,0.4547,0.003772,0.002212,0.05238,0.22219,0.0209,0.01507
324,True,0.0,4000.0,0.0,0.01665,0.001734,0.7263,0.002598,0.004101,0.01615,0.1014,0.0221,0.04299
325,True,0.0,4000.0,0.0,0.1827,0.00187,0.7835,0.03032,0.004774,0.55271,1.0694,0.1653,0.01395
326,True,0.0,4000.0,0.0,0.5815,0.007109,2.978,0.05744,0.009489,0.72529,1.28155,0.431,0.01469
327,True,0.0,4000.0,0.0,0.2536,0.004275,1.791,0.02137,0.004678,0.33379,0.76401,0.2347,0.03935
328,True,0.0,4000.0,0.0,0.7586,0.01028,4.308,0.07493,0.01373,0.74706,1.3068,0.7361,0.01359
329,True,0.0,4000.0,0.0,0.196,0.002529,1.059,0.02418,0.004456,0.42192,0.89295,0.2668,0.03482
330,True,0.0,4000.0,0.0,0.1226,0.000914,0.3828,0.009808,0.000938,0.51822,1.02385,0.1034,0.005652
331,False,,,,,,,,,,,,
332,True,0.0,4000.0,0.0,0.03498,0.002489,1.043,0.00546,0.005888,0.03426,0.16745,0.0384,0.04996
333,False,,,,,,,,,,,,
334,False,,,,,,,,,,,,
335,True,0.0,4000.0,0.0,0.3521,0.005234,2.193,0.02817,0.00537,0.44026,0.91862,0.1707,0.02265
336,True,0.0,4000.0,0.0,0.1096,0.001495,0.6263,0.01711,0.003536,0.3164,0.73718,0.1162,0.02191
337,True,0.0,4000.0,0.0,0.5091,0.006599,2.764,0.07948,0.01561,0.71774,1.27249,1.1523,0.02303
338,True,0.0,4000.0,0.0,0.232,0.002505,1.049,0.04096,0.00691,0.59995,1.12904,0.3823,0.02423
339,True,0.0,4000.0,0.0,0.2133,0.002607,1.092,0.01542,0.002357,0.40646,0.87065,0.2657,0.03335
340,False,,,,,,,,,,,,
341,True,0.0,4000.0,0.0,0.06557,0.004031,1.689,0.008089,0.007105,0.05119,0.21887,0.0498,0.05034
342,True,0.0,4000.0,0.0,0.05635,0.000363,0.152,0.01129,0.001173,0.51162,1.01507,0.0917,0.00569
343,True,0.0,4000.0,0.0,-0.04736,0.002741,1.148,-0.005842,0.004831,,,-0.0546,0.0559
344,True,0.0,4000.0,0.0,-0.02575,0.002971,1.245,-0.003365,0.005627,,,-0.0295,0.06378
345,True,0.0,4000.0,0.0,-0.074,0.001432,0.5998,-0.01391,0.004273,,,-0.1037,0.0378
346,True,0.0,4000.0,0.0,0.4888,0.005749,2.408,0.04828,0.007674,0.69127,1.24095,0.2269,0.01054
347,True,0.0,4000.0,0.0,0.08844,0.000999,0.4183,0.013,0.002191,0.33826,0.77063,0.175,0.02816
348,True,0.0,4000.0,0.0,0.249,0.004781,2.003,0.02331,0.005968,0.29813,0.70847,0.2647,0.05896
349,True,0.0,4000.0,0.0,0.9809,0.01435,6.013,0.08264,0.01571,0.75631,1.31747,0.5546,0.01064
350,True,0.0,4000.0,0.0,0.188,0.002286,0.9576,0.03767,0.007391,0.49488,0.9928,0.5379,0.05944
351,True,0.0,4000.0,0.0,0.2065,0.00383,1.604,0.0157,0.003686,0.26693,0.65795,0.1929,0.04198
352,True,0.0,4000.0,0.0,0.134,0.00164,0.6871,0.0252,0.004895,0.40845,0.87411,0.2389,0.03361
353,True,0.0,4000.0,0.0,0.04356,0.000292,0.1224,0.009319,0.001025,0.4389,0.91668,0.0939,0.006731
354,True,0.0,4000.0,0.0,0.2275,0.002735,1.146,0.03152,0.005573,0.5019,1.00275,0.1747,0.01653
355,True,0.0,4000.0,0.0,0.1359,0.001165,0.4879,0.01145,0.001275,0.48067,0.97379,0.1238,0.006612
356,True,0.0,4000.0,0.0,0.1346,0.00282,1.181,0.0133,0.003764,0.20367,0.54965,0.1397,0.04057
357,True,0.0,4000.0,0.0,0.06286,0.004899,2.052,0.005884,0.006115,0.03691,0.17596,0.0323,0.03906
358,True,0.0,4000.0,0.0,0.2912,0.00469,1.965,0.02214,0.004515,0.36487,0.81047,0.2143,0.03544
359,True,0.0,4000.0,0.0,0.2253,0.002754,1.154,0.02109,0.003438,0.44537,0.92585,0.2772,0.03377
360,False,,,,,,,,,,,,
361,True,0.0,4000.0,0.0,0.2459,0.002227,0.9329,0.02302,0.00278,0.62818,1.16433,0.1579,0.0101
362,True,0.0,4000.0,0.0,0.07525,0.000584,0.2444,0.0172,0.002223,0.5074,1.0098,0.1616,0.00671
363,True,0.0,4000.0,0.0,0.04459,0.000366,0.1534,0.006554,0.000803,0.33022,0.75844,0.0992,0.01147
364,True,0.0,4000.0,0.0,-0.00838,0.000951,0.3984,-0.00168,0.003075,,,-0.0219,0.05081
365,False,,,,,,,,,,,,
366,True,0.0,4000.0,0.0,0.2302,0.004044,1.694,0.02044,0.004725,0.30922,0.7259,0.2445,0.04805
367,True,0.0,4000.0,0.0,0.06517,0.002951,1.236,0.005491,0.003229,0.06301,0.25135,0.0755,0.05194
368,True,0.0,4000.0,0.0,0.3729,0.004038,1.691,0.07474,0.01306,0.78288,1.34769,0.7969,0.01111
369,True,0.0,4000.0,0.0,0.2463,0.003628,1.52,0.03845,0.008581,0.43919,0.91736,0.2352,0.03477
370,True,0.0,4000.0,0.0,0.6915,0.008505,3.563,0.0683,0.01135,0.78611,1.35235,0.7833,0.01004
371,True,0.0,4000.0,0.0,0.4328,0.005646,2.365,0.04052,0.007046,0.5786,1.10249,0.4148,0.0287
372,True,0.0,4000.0,0.0,0.225,0.003837,1.607,0.03307,0.008418,0.35729,0.79915,0.261,0.05097
373,True,0.0,4000.0,0.0,0.05736,0.001171,0.4907,0.005092,0.001368,0.13278,0.4132,0.0437,0.01189
374,True,0.0,4000.0,0.0,0.4969,0.008194,3.432,0.0996,0.02649,0.59334,1.12083,0.722,0.05873
375,True,0.0,4000.0,0.0,0.3632,0.005542,2.322,0.02906,0.005686,0.43562,0.9122,0.1753,0.01762
376,True,0.0,4000.0,0.0,0.05153,0.001346,0.564,0.01033,0.004353,0.12058,0.38747,0.1367,0.06669
377,False,,,,,,,,,,,,
378,True,0.0,4000.0,0.0,0.1227,0.001157,0.4846,0.017,0.002357,0.47013,0.95986,0.1985,0.01814
379,True,0.0,4000.0,0.0,0.1405,0.001326,0.5555,0.02642,0.003958,0.54242,1.05588,0.1974,0.01428
380,False,,,,,,,,,,,,
381,True,0.0,4000.0,0.0,0.04555,0.001289,0.5399,0.007558,0.00329,0.09985,0.34167,0.0816,0.03968
382,True,0.0,4000.0,0.0,0.1137,0.001861,0.7794,0.01774,0.004401,0.26864,0.66057,0.1003,0.02437
383,False,,,,,,,,,,,,
384,True,0.0,4000.0,0.0,0.04398,0.002011,0.8423,0.005746,0.003808,0.0572,0.23563,0.0376,0.03
385,True,0.0,4000.0,0.0,0.189,0.001506,0.6306,0.0247,0.002851,0.68066,1.22847,0.1611,0.006687
386,False,,,,,,,,,,,,
387,True,0.0,4000.0,0.0,0.03123,0.001478,0.6191,0.005872,0.004411,0.051,0.21832,0.038,0.03435
388,True,0.0,4000.0,0.0,0.1558,0.002174,0.9106,0.0275,0.005997,0.38035,0.83312,0.2503,0.04235
389,True,0.0,4000.0,0.0,0.435,0.004938,2.068,0.05366,0.008702,0.71438,1.26835,0.2957,0.01029
390,True,0.0,4000.0,0.0,0.3559,0.003748,1.57,0.07612,0.01314,0.79911,1.367,1.005,0.008591
391,True,0.0,4000.0,0.0,0.05314,0.000343,0.1435,0.006555,0.000604,0.43957,0.91758,0.1107,0.006849
392,True,0.0,4000.0,0.0,0.4664,0.00515,2.157,0.06856,0.0113,0.79443,1.3615,0.5766,0.006569
393,True,0.0,4000.0,0.0,0.2437,0.001919,0.804,0.03184,0.003635,0.78166,1.3468,0.3429,0.008133
394,True,0.0,4000.0,0.0,0.3927,0.00478,2.002,0.05131,0.009052,0.64213,1.18133,0.2834,0.01627
395,True,0.0,4000.0,0.0,0.05379,0.001713,0.7173,0.01011,0.005111,0.09951,0.34073,0.0543,0.03094
396,True,0.0,4000.0,0.0,1.054,0.02524,10.57,0.08015,0.02429,0.46709,0.95562,0.6358,0.1035
397,True,0.0,4000.0,0.0,0.04565,0.001851,0.7755,0.004053,0.002163,0.05965,0.24233,0.0266,0.01813
398,True,0.0,4000.0,0.0,0.2761,0.00262,1.098,0.05906,0.009189,0.78075,1.34622,0.717,0.008172
399,True,0.0,4000.0,0.0,0.05108,0.000324,0.1358,0.01024,0.001048,0.49423,0.99249,0.1292,0.007884
400,True,0.0,4000.0,0.0,0.01149,0.001598,0.6695,0.001906,0.00408,0.0102,0.07465,0.0191,0.0525
401,False,,,,,,,,,,,,
402,True,0.0,4000.0,0.0,0.04396,0.001552,0.6501,0.004342,0.002072,0.06906,0.26716,0.0763,0.04482
403,True,0.0,4000.0,0.0,0.09096,0.000818,0.3427,0.01122,0.001442,0.4122,0.87905,0.1417,0.01226
404,True,0.0,4000.0,0.0,0.1047,0.001246,0.5219,0.01539,0.002734,0.34922,0.78712,0.2207,0.03143
405,True,0.0,4000.0,0.0,-0.00061,0.00165,0.6913,-0.000101,0.004213,,,-0.0023,0.07482
406,True,0.0,4000.0,0.0,0.6474,0.007284,3.051,0.05455,0.00797,0.79922,1.36717,0.4964,0.007233
407,True,0.0,4000.0,0.0,0.1288,0.001399,0.5858,0.02582,0.004521,0.45875,0.94435,0.2292,0.0287
408,True,0.0,4000.0,0.0,0.1615,0.002907,1.218,0.03037,0.008674,0.30487,0.71939,0.1501,0.0363
409,True,0.0,4000.0,0.0,0.2715,0.003016,1.263,0.05808,0.01058,0.66186,1.20514,0.2463,0.01408
410,True,0.0,4000.0,0.0,0.1002,0.000693,0.2902,0.01387,0.001411,0.57935,1.10253,0.1294,0.006285
411,True,0.0,4000.0,0.0,0.2685,0.002176,0.9115,0.03947,0.004774,0.82116,1.39213,0.5066,0.007115
412,True,0.0,4000.0,0.0,0.05732,0.000982,0.4115,0.01226,0.003445,0.19706,0.53748,0.1178,0.02912
413,True,0.0,4000.0,0.0,0.06549,0.000492,0.2063,0.01087,0.001257,0.4505,0.93327,0.0859,0.006588
414,True,0.0,4000.0,0.0,0.2552,0.001964,0.8228,0.03535,0.004002,0.83054,1.4024,0.5522,0.008375
415,True,0.0,4000.0,0.0,0.1871,0.001386,0.5805,0.02921,0.003278,0.76139,1.32371,0.2317,0.006744
416,True,0.0,4000.0,0.0,0.4179,0.003705,1.552,0.04128,0.004946,0.84787,1.42201,0.483,0.006206
417,False,,,,,,,,,,,,
418,True,0.0,4000.0,0.0,0.2743,0.003263,1.367,0.02709,0.004355,0.51189,1.01582,0.3205,0.03028
419,True,0.0,4000.0,0.0,0.2018,0.003371,1.412,0.03794,0.01006,0.36732,0.81414,0.2583,0.0425
420,True,0.0,4000.0,0.0,0.1222,0.001074,0.45,0.02449,0.003473,0.55188,1.06787,0.2345,0.01579
421,False,,,,,,,,,,,,
422,True,0.0,4000.0,0.0,0.3971,0.005035,2.109,0.05501,0.01026,0.62894,1.16505,0.3779,0.0267
423,True,0.0,4000.0,0.0,0.3091,0.004052,1.697,0.03053,0.005408,0.49326,0.99091,0.3998,0.04568
424,True,0.0,4000.0,0.0,0.1041,0.002785,1.166,0.0153,0.006109,0.15497,0.45784,0.1201,0.05106
425,True,0.0,4000.0,0.0,0.09561,0.000618,0.259,0.02045,0.002169,0.67448,1.22045,0.1748,0.006365
426,True,0.0,4000.0,0.0,0.3597,0.003617,1.515,0.0721,0.01169,0.82784,1.39978,0.8852,0.007417
427,True,0.0,4000.0,0.0,0.1149,0.002468,1.034,0.01417,0.004349,0.19396,0.53183,0.1475,0.04978
428,True,0.0,4000.0,0.0,0.5431,0.006633,2.779,0.07097,0.01256,0.75236,1.31345,0.8621,0.01993
429,True,0.0,4000.0,0.0,0.3828,0.003767,1.578,0.03226,0.004122,0.70259,1.25485,0.258,0.009683
430,True,0.0,4000.0,0.0,0.2205,0.00347,1.453,0.0272,0.006114,0.36694,0.81349,0.1974,0.03516
431,True,0.0,4000.0,0.0,0.2039,0.002704,1.133,0.01632,0.002774,0.37553,0.82664,0.2189,0.02979
432,True,0.0,4000.0,0.0,0.05499,0.000569,0.2384,0.004181,0.000548,0.24679,0.62442,0.0524,0.005718
433,True,0.0,4000.0,0.0,0.0308,0.000998,0.418,0.006174,0.003226,0.07518,0.28279,0.0862,0.05347
434,True,0.0,4000.0,0.0,0.04798,0.000452,0.1894,0.00749,0.001069,0.30305,0.71641,0.0524,0.007723
435,True,0.0,4000.0,0.0,0.1301,0.002144,0.8982,0.02297,0.005915,0.29424,0.7023,0.1941,0.04296
436,True,0.0,4000.0,0.0,-0.04888,0.002827,1.184,-0.00603,0.004981,,,-0.043,0.04245
437,True,0.0,4000.0,0.0,0.2033,0.003203,1.342,0.03173,0.007576,0.37304,0.82258,0.2891,0.05381
438,False,,,,,,,,,,,,
439,True,0.0,4000.0,0.0,0.08686,0.002279,0.9545,0.01741,0.007367,0.15592,0.45984,0.1687,0.07639
440,True,0.0,4000.0,0.0,0.1947,0.003812,1.597,0.01558,0.003911,0.24859,0.62764,0.2497,0.06052
441,True,0.0,4000.0,0.0,0.07805,0.001172,0.4908,0.01295,0.002991,0.24637,0.62382,0.0718,0.01697
442,True,0.0,4000.0,0.0,0.1122,0.002518,1.055,0.024,0.008831,0.2105,0.56174,0.1605,0.06031
443,True,0.0,4000.0,0.0,0.3889,0.007142,2.992,0.05388,0.01455,0.42966,0.90404,0.3796,0.06677
444,True,0.0,4000.0,0.0,0.1163,0.002408,1.009,0.01931,0.006146,0.21798,0.57551,0.1484,0.04616
445,True,0.0,4000.0,0.0,0.1404,0.002831,1.186,0.01124,0.002904,0.20498,0.55221,0.1568,0.04344
446,True,0.0,4000.0,0.0,0.1679,0.002599,1.089,0.01751,0.003713,0.31194,0.73025,0.2819,0.05342
447,True,0.0,4000.0,0.0,-0.2167,0.00317,1.328,-0.04952,0.01207,,,-0.3549,0.1008
448,False,,,,,,,,,,,,
449,False,,,,,,,,,,,,
450,True,0.0,4000.0,0.0,0.3212,0.003181,1.332,0.06039,0.009492,0.78192,1.34708,0.4633,0.008904
451,True,0.0,4000.0,0.0,0.06575,0.003131,1.312,0.01091,0.007993,0.07126,0.27291,0.0562,0.04699
452,True,0.0,4000.0,0.0,0.1077,0.00114,0.4777,0.02304,0.003999,0.4372,0.9145,0.2281,0.02669
453,True,0.0,4000.0,0.0,0.08544,0.001712,0.7172,0.01828,0.006004,0.20576,0.55337,0.1391,0.04581
454,True,0.0,4000.0,0.0,0.0456,0.000937,0.3925,0.009754,0.003286,0.1466,0.4413,0.1174,0.04381
455,True,0.0,4000.0,0.0,0.5844,0.006105,2.557,0.04444,0.005876,0.79717,1.36475,0.6154,0.006651
456,True,0.0,4000.0,0.0,0.2158,0.002927,1.226,0.04325,0.009464,0.47538,0.96665,0.2481,0.03354
457,True,0.0,4000.0,0.0,0.1359,0.003349,1.403,0.01034,0.003224,0.16292,0.4738,0.0777,0.02499
458,True,0.0,4000.0,0.0,0.1051,0.002397,1.004,0.008859,0.002623,0.15886,0.46579,0.0463,0.01464
459,True,0.0,4000.0,0.0,0.3908,0.004481,1.877,0.03127,0.004597,0.60147,1.13104,0.2519,0.01666
460,True,0.0,4000.0,0.0,0.2426,0.002072,0.8679,0.02993,0.003652,0.70894,1.26208,0.5157,0.0178
461,True,0.0,4000.0,0.0,0.06519,0.00293,1.227,0.006439,0.00391,0.06608,0.25944,0.0517,0.03691
462,True,0.0,4000.0,0.0,0.03119,0.003408,1.427,0.002255,0.00308,0.01739,0.10652,0.0142,0.02491
463,True,0.0,4000.0,0.0,0.1092,0.000896,0.3755,0.01022,0.001119,0.46185,0.94819,0.1725,0.01334
464,True,0.0,4000.0,0.0,0.03364,0.001044,0.4373,0.007197,0.003661,0.08337,0.30298,0.0697,0.04222
465,True,0.0,4000.0,0.0,0.3413,0.00449,1.881,0.06417,0.0134,0.60648,1.13744,0.6,0.04723
466,False,,,,,,,,,,,,
467,True,0.0,4000.0,0.0,0.2932,0.003745,1.569,0.03617,0.0066,0.52104,1.02798,0.2861,0.02288
468,True,0.0,4000.0,0.0,0.04245,0.003029,1.269,0.004428,0.004327,0.03403,0.16676,0.0336,0.04061
469,True,0.0,4000.0,0.0,0.2702,0.003499,1.466,0.02055,0.003368,0.43713,0.9146,0.2253,0.02791
470,True,0.0,4000.0,0.0,0.08043,0.004615,1.933,0.007529,0.00576,0.05671,0.23431,0.0721,0.06421
471,True,0.0,4000.0,0.0,0.1058,0.000865,0.3623,0.01652,0.002045,0.51875,1.02537,0.1479,0.009405
472,True,0.0,4000.0,0.0,0.112,0.002641,1.106,0.01463,0.005001,0.17704,0.50027,0.1714,0.06229
473,False,,,,,,,,,,,,
474,True,0.0,4000.0,0.0,0.1133,0.003063,1.283,0.0157,0.006239,0.15756,0.46326,0.1017,0.04407
475,True,0.0,4000.0,0.0,0.2319,0.002192,0.9181,0.03409,0.004808,0.65438,1.1967,0.2873,0.01318
476,True,0.0,4000.0,0.0,0.4096,0.003866,1.619,0.04272,0.005524,0.79949,1.36708,0.2986,0.005629
477,True,0.0,4000.0,0.0,0.1454,0.002978,1.247,0.01164,0.003055,0.20546,0.55286,0.1307,0.03845
478,True,0.0,4000.0,0.0,0.05828,0.00068,0.285,0.01247,0.002386,0.29171,0.69837,0.0733,0.01446
479,False,,,,,,,,,,,,
480,True,0.0,4000.0,0.0,0.1635,0.001119,0.4686,0.01615,0.001493,0.6872,1.23633,0.1943,0.006763
481,True,0.0,4000.0,0.0,0.05882,0.000564,0.2363,0.007686,0.001068,0.31537,0.73562,0.1015,0.01093
482,False,,,,,,,,,,,,
483,True,0.0,4000.0,0.0,0.06843,0.001297,0.5431,0.01068,0.003067,0.18001,0.50594,0.075,0.02659
484,True,0.0,4000.0,0.0,0.3715,0.00315,1.32,0.03298,0.00368,0.81357,1.38363,0.3832,0.007208
485,True,0.0,4000.0,0.0,0.1336,0.001531,0.6412,0.02512,0.004568,0.43573,0.91244,0.438,0.05634
486,True,0.0,4000.0,0.0,0.1155,0.00183,0.7666,0.01802,0.004328,0.27964,0.67852,0.1196,0.02848
487,True,0.0,4000.0,0.0,0.07907,0.001886,0.79,0.008247,0.002695,0.13897,0.42585,0.0791,0.03141
488,True,0.0,4000.0,0.0,0.02621,0.003096,1.297,0.002097,0.003176,0.01512,0.09705,0.0247,0.04828
489,True,0.0,4000.0,0.0,0.06511,0.00041,0.1718,0.01149,0.001132,0.54464,1.05785,0.0998,0.005395
